862,N333,-12283.40601809281
863,N349,-12283.40601809281
864,N328,-12283.40601809281
865,N297,-12283.40601809281
866,N210,-12283.40601809281
867,N315,-12283.40601809281
868,N327,-12283.40601809281
869,N250,-12283.40601809281
870,N362,-12283.40601809281
871,N373,-12283.40601809281
872,N216,-12283.40601809281
873,N297,-12283.40601809281
874,N267,-12283.40601809281
875,N249,-12283.40601809281
876,N356,-12283.40601809281
877,N350,-12283.40601809281
878,N218,-12283.40601809281
879,N330,-12283.40601809281
880,N261,-12283.40601809281
881,N284,-12283.40601809281
882,N364,-12283.40601809281
883,N271,-12283.40601809281
884,N248,-12283.40601809281
885,N340,-12283.40601809281
886,N323,-12283.40601809281
887,N272,-12283.40601809281
888,N253,-12283.40601809281
889,N215,-12283.40601809281
890,N209,-12283.40601809281
891,N377,-12283.40601809281
892,N227,-12283.40601809281
893,N214,-12283.40601809281
894,N256,-12283.40601809281
895,N202,-12283.40601809281
896,N217,-12283.40601809281
897,N331,-12283.40601809281
898,N295,-12283.40601809281
899,N267,-12283.40601809281
900,N226,-12283.40601809281
901,N352,-12283.40601809281
902,N266,-12283.40601809281
903,N283,-12283.40601809281
904,N221,-12283.40601809281
905,N363,-12283.40601809281
906,N329,-12283.40601809281
907,N294,-12283.40601809281
908,N335,-12283.40601809281
909,N254,-12283.40601809281
910,N291,-12283.40601809281
911,N223,-12283.40601809281
912,N332,-12283.40601809281
913,N371,-12283.40601809281
914,N197,-12283.40601809281
915,N257,-12283.40601809281
916,N321,-12283.40601809281
917,N356,-12283.40601809281
918,N244,-12283.40601809281
919,N300,-12283.40601809281
920,N357,-12283.40601809281
921,N355,-12283.40601809281
922,N367,-12283.40601809281
923,N262,-12283.40601809281
924,N369,-12283.40601809281
925,N241,-12283.40601809281
926,N270,-12283.40601809281
927,N374,-12283.40601809281
928,N217,-12283.40601809281
929,N298,-12283.40601809281
930,N277,-12283.40601809281
931,N327,-12283.40601809281
932,N274,-12283.40601809281
933,N334,-12283.40601809281
934,N343,-12283.40601809281
935,N235,-12283.40601809281
936,N332,-12283.40601809281
937,N341,-12283.40601809281
938,N297,-12283.40601809281
939,N335,-12283.40601809281
940,N192,-12283.40601809281
941,N326,-12283.40601809281
942,N333,-12283.40601809281
943,N272,-12283.40601809281
944,N325,-12283.40601809281
